,id,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad
232,902,hyeonyoung,310,553,0.123600551,-4.709094806,-10.85246663,28.59582152,30.55029893,23.15944515,2,2,11.8307600323634,89.40139781959311,113.45559603747168,156.53584189408866,1.5603487478371791,1.9801737056665127,2.732065838433124
233,903,hyeonyoung,103,208,3.643077686,-8.908825546,-5.590161601,3.822394133,-2.805047702,-30.00941625,0,0,11.130547801460096,70.8947527699345,143.16775911977095,120.14804193983582,1.237346858222727,2.498748779342142,2.0969789216743697
234,904,hyeonyoung,218,200,3.028964375,-8.497021692,-5.149478858,-23.76553906,-54.18012042,-12.84789148,0,1,10.387065770867473,73.04567642589817,144.88893846304416,119.71979635512412,1.2748875579783268,2.528789025899573,2.089504626214022
235,905,hyeonyoung,322,217,3.108721218,-7.924957717,-6.026653907,14.47994469,-2.162559341,-10.65843678,0,2,10.430228173066954,72.65952851602654,139.44716390969887,125.29641279639915,1.2681480055513725,2.433812142792454,2.186834944235121
236,906,hyeonyoung,234,537,0.153228833,-3.987392935,-10.58760865,25.80974979,2.631849259,-0.905144139,2,1,11.314602883835795,89.22404401632923,110.63486682405855,159.349207285576,1.5572533400292903,1.9309426935852636,2.7811683275762373
237,907,hyeonyoung,315,384,2.245162607,-5.705531609,-9.369109647,25.06167332,6.345629937,12.29125241,1,2,11.197055936748626,78.43300224294768,120.63428685319306,146.79825085379875,1.3689141313635345,2.105465496383528,2.562112813567365
238,908,hyeonyoung,306,568,0.085442962,-4.021959222,-10.21575921,21.74910841,26.42655344,17.28650699,2,2,10.979307479066518,89.55410935194057,111.48894863337719,158.50596180556255,1.5630140668824084,1.9458492332392643,2.7664509175474423
239,909,hyeonyoung,90,546,3.668964114,-5.732466378,-8.053944747,12.5875887,-48.0463066,-25.49696981,2,0,10.544595508242557,69.63818254928769,122.93179093219848,139.80020687406716,1.2154155705899286,2.1455645071401728,2.4399739049216818
240,910,hyeonyoung,119,386,2.77996711,-6.555772474,-5.504868167,20.22953988,3.829150471,-12.51900336,1,0,9.000552394136028,72.00907962900713,136.75029170177353,127.70633210799879,1.2567955308569512,2.3867428432586277,2.2288959709299294
241,911,hyeonyoung,198,376,2.460341481,-7.123348489,-6.790404821,-17.30188687,-7.510011558,-8.338919047,1,1,10.144208768155744,75.9637014160962,134.6044529230164,132.0197962255267,1.3258167017127576,2.349290891352341,2.3041801219474234
242,912,hyeonyoung,114,191,2.644545664,-8.332719603,-5.891681373,-3.740269219,6.112486979,-17.8049986,0,0,10.54228377308052,75.47210613983664,142.22378180814454,123.97713118275323,1.317236745554777,2.4822732671901364,2.1638091363159755
243,913,hyeonyoung,314,204,3.24309564,-7.603086063,-5.113565249,-14.68457887,-75.68156276,-30.35422469,0,2,9.71972924352074,70.50885876163004,141.46541860228118,121.74243305471964,1.2306117372140957,2.4690373323218413,2.124806296193636
244,914,hyeonyoung,319,391,0.96396537,-5.440224722,-8.550442316,16.82456251,11.45327528,11.291422,1,2,10.180144304461633,84.56647987587279,122.30293442737094,147.13100401279635,1.4759635106555056,2.1345888906083488,2.5679204517882854
245,915,hyeonyoung,209,557,0.879420124,-6.016329497,-9.271695567,6.876874367,44.75800765,18.31552963,2,1,11.08755784914315,85.45075269691452,122.86216529936046,146.74363345510702,1.4913969828685825,2.1443493106033644,2.56115956013132
246,916,hyeonyoung,205,374,2.237082322,-7.153724923,-6.131550452,7.61437258,-2.369068616,-19.53080982,1,1,9.683812706510679,76.64330754745795,137.6233603657615,129.28477657592828,1.3376780663217613,2.401980766041206,2.256445023955189
247,917,hyeonyoung,323,556,0.18944106,-4.086752596,-10.90409219,17.90222122,38.60932109,20.79824192,2,2,11.64631534796073,89.06797544239498,110.54269107399074,159.43425169669322,1.5545294295552456,1.9293339232560849,2.7826526325606524
248,918,hyeonyoung,81,537,3.196708421,-5.773916579,-7.74554223,1.486845844,4.917200033,-14.16393062,2,0,10.175975718664857,71.69093325319942,124.56958279465026,139.56653798277603,1.2512428290958195,2.1741493676023262,2.4358956134091665
249,919,hyeonyoung,206,216,4.361337599,-8.210615318,-2.8528415,-4.237480524,-19.31201325,-16.47447604,0,1,9.724925407258894,63.354434974949285,147.59548361627066,107.05883592053131,1.1057434860535162,2.57602715017727,1.8685291801656456
250,920,hyeonyoung,104,384,3.085527097,-6.688800888,-6.739677089,-11.84856053,-27.65606091,-0.846671423,1,0,9.984176583455561,71.99851045760572,132.0624467245934,132.45693393228223,1.2566110640167891,2.3049245135837557,2.3118096142149245
251,921,hyeonyoung,320,214,3.283049026,-8.79031198,-4.950012517,-40.24225199,-21.31185848,2.207928232,0,2,10.608987677026859,71.97335653680535,145.95234387997218,117.81295876442515,1.2561720452790366,2.5473489517085097,2.056224031955529
252,922,hyeonyoung,222,565,0.241066034,-4.736179504,-10.42525127,51.42326824,9.309251579,5.115122693,2,1,11.453181792388298,88.79395205503535,114.42647675385385,155.53983247622347,1.5497468192183521,1.9971187708115028,2.7146821947105044
253,923,hyeonyoung,202,388,1.888725835,-6.381295612,-6.158784496,8.285600883,-5.766466608,-9.157263649,1,1,9.067460804199646,77.97742311077323,134.7292699379212,132.78258137537068,1.360962775503712,2.351469359224941,2.317493234297519
254,924,hyeonyoung,117,203,3.964648312,-8.143428034,-3.66716934,-8.769845927,-28.08009442,-25.51564697,0,0,9.77148849208848,66.06271962635272,146.44821674206284,112.04241121948989,1.153011970301733,2.55600356582328,1.9555089776535337
255,925,hyeonyoung,219,182,4.069394927,-7.253383567,-5.330540359,12.99265222,-38.56153368,-5.346991394,0,1,9.87857321483456,65.67314052539116,137.24423188028172,122.65684212209317,1.1462125322929946,2.395363725681484,2.140765745129394
256,926,hyeonyoung,107,546,4.045752185,-5.790227077,-6.109404671,-11.42022314,-15.05761477,17.06877934,2,0,9.339146951391912,64.32895815672997,128.31579016971148,130.85686582280871,1.1227521242126004,2.2395330207596387,2.2838831574484506
257,927,hyeonyoung,323,562,0.288800429,-6.173149706,-8.482206985,21.18834988,39.57392822,12.66040791,2,2,10.494713827297115,88.42309803433487,126.03045212769773,143.92395369758708,1.5432741955128695,2.199646347405418,2.511946864510762
258,928,hyeonyoung,301,377,2.003198602,-7.269544428,-7.496993586,4.061212124,4.074289802,2.765893429,1,2,10.633155395189414,79.14105740174578,133.13091574572655,134.834247520059,1.3812720251702928,2.3235728159580904,2.3533015636740284
259,929,hyeonyoung,106,403,2.804657607,-6.841880741,-5.282206828,-9.854964911,-13.13425399,-39.37247179,1,0,9.087306825475824,72.02303360817986,138.84266758756283,125.54013421221318,1.25703907373727,2.4232616916549836,2.1910886853986975
260,930,hyeonyoung,214,373,1.870170772,-7.292887894,-7.100753211,7.407290636,2.105928748,-20.83216918,1,1,10.34912792047821,79.58899531725815,134.80420027614994,133.32382535058693,1.3890900166405036,2.3527771403366655,2.326939723721625
261,931,hyeonyoung,322,569,-0.701201939,-5.270984592,-9.504082765,30.08417609,43.52769592,5.161205979,2,2,10.890479876127076,93.69163923399128,118.94692978453504,150.77350867733458,1.6352275862238457,2.076015559878646,2.631494151203729
262,932,hyeonyoung,86,539,2.004844907,-6.633285337,-6.592434856,-16.82787344,-28.54406405,-21.80469078,2,0,9.564521670935079,77.90034541851739,133.91021446001363,133.57149918776753,1.3596175159940085,2.337174144378958,2.331262447651475
263,933,hyeonyoung,312,219,3.712958154,-7.7159134,-5.12628503,17.08394748,-37.8382303,-0.058852165,0,2,9.979988780477498,68.15849615626527,140.63656465574005,120.90768858197184,1.1895901711347285,2.4545711019365495,2.1102372567313625
264,934,hyeonyoung,103,208,3.586364449,-9.042600395,-2.370110298,-8.338380316,-55.84250309,-24.06384757,0,0,10.012395052603091,69.01076955906144,154.57400489928563,103.6928920748289,1.2044651481406976,2.69782532348638,1.8097823776208988
265,935,hyeonyoung,207,557,0.773626265,-5.41822741,-10.25062477,48.18351827,22.81813718,-4.494387844,2,1,11.620283733184433,86.1826810437278,117.79265547652378,151.90063122317824,1.504171542409153,2.05586967273267,2.6511661507021618
266,936,hyeonyoung,208,208,4.043955949,-8.103324572,-6.189460204,-15.15327669,-26.94980911,7.279799179,0,1,10.969360348421926,68.36704767983876,137.62279293354223,124.35021748383647,1.1932300818811363,2.4019708624806975,2.170320720663965
267,937,hyeonyoung,302,398,0.397886315,-6.291812325,-7.382670457,18.50163521,22.5497005,-2.707778124,1,2,9.708194421690717,87.6510983783968,130.3979720299937,139.50455757663852,1.529800259692487,2.275873949846864,2.4348138512503437
268,938,hyeonyoung,98,206,3.253571003,-8.873062159,-3.410390627,8.745487765,-34.24361103,-50.42344808,0,0,10.047274285982722,71.10552205160283,152.02242550187162,109.84241907256673,1.2410254761499029,2.653291861875453,1.9171118711717057
269,939,hyeonyoung,88,545,3.259705268,-5.304502831,-8.283339194,-12.57359877,17.80315445,-3.398134372,2,0,10.362293998973902,71.66491901531198,120.79075749808607,143.07028052004284,1.2507887949922867,2.10819642431963,2.4970474568266527
270,940,hyeonyoung,104,401,3.644124564,-6.376806484,-5.099350261,-12.07727966,-44.18406002,-33.14874536,1,0,8.941290614709567,65.94826495925658,135.49476106806586,124.77217979235107,1.1510143595166313,2.3648296998407776,2.177685352266861
271,941,hyeonyoung,317,571,-0.335338034,-5.903053831,-9.989656789,8.05684248,30.7373061,17.66741981,2,2,11.608261665328902,91.65538371875891,120.56541601494493,149.38001339221393,1.5996882230711473,2.1042634734974897,2.6071730703673563
272,942,hyeonyoung,215,372,1.652896971,-6.712293992,-6.059575349,-6.616184829,-18.54035896,-31.84556576,1,1,9.19268254874434,79.64155582506372,136.90131333306448,131.23689133520162,1.390007370558231,2.3893786679663873,2.2905158538812853
273,943,hyeonyoung,208,573,0.741154978,-5.808482865,-10.4011602,65.77219454,42.13119544,-5.470000112,2,1,11.936160077699897,86.44002868392084,119.1192620061721,150.62164350270402,1.5086631060527596,2.079023324553489,2.6288436038873098
274,944,hyeonyoung,305,217,3.86798242,-7.706785506,-5.521627579,-20.17516474,-19.83667764,-3.203080817,0,2,10.239345777836304,67.80519772593827,138.82165947304082,122.63299879940327,1.1834239502833945,2.422895030886939,2.14034960064384
275,945,hyeonyoung,298,381,0.420182391,-7.05676034,-9.378238125,46.45973221,30.16287694,9.952159357,1,2,11.74418026373518,87.94963835521092,126.93244430858623,142.9912355032903,1.5350107652367206,2.215389080789167,2.495667861027027
276,946,hyeonyoung,87,545,3.203142546,-5.651662656,-7.482628376,0.641936396,-24.39857977,6.198107669,2,0,9.909144279933598,71.1403433400303,124.77451073693146,139.03616796544154,1.2416332222827486,2.1777260349244703,2.4266389103528203
277,947,hyeonyoung,213,550,-0.313640491,-5.926247659,-9.996390482,64.67646144,32.92612901,6.98052761,2,1,11.625257173156124,91.5459836196422,120.64874170119471,149.3037331789233,1.5977788311395524,2.1057177810740324,2.605841729491311
278,948,hyeonyoung,315,196,2.201917339,-9.044994012,-5.315875874,-6.117397885,-42.57491185,-18.21159464,0,2,10.720022992171236,78.14694990035972,147.53800222710075,119.72798530072811,1.3639215761523316,2.5750239106776345,2.089647550277079
279,949,hyeonyoung,212,201,3.670760058,-7.84460174,-4.751293487,-13.44874407,-54.08533789,-7.144059414,0,1,9.878615574169682,68.18650663562735,142.57026512087478,118.74861302689246,1.1900790462246589,2.4883205418004963,2.072554279495903
280,950,hyeonyoung,107,205,2.540547237,-9.25059608,-1.760785683,-1.180697236,-70.8007369,-44.72761331,0,0,9.753372458806107,74.90152273008441,161.52301253053034,100.40068818176806,1.3072781863973448,2.8191083863978124,1.7523225800400117
281,951,hyeonyoung,314,574,-0.066888155,-5.085882877,-9.560346504,48.61628589,39.91771555,25.32527081,2,2,10.829169125116946,90.35389911317797,118.0113615197625,151.98600259201538,1.5769730315397401,2.059686813281195,2.652656162175304
282,952,hyeonyoung,101,391,3.729268069,-7.340472068,-5.247790179,7.234251208,-20.76868769,-14.09292654,1,0,9.763671044968692,67.54526210161715,138.74782404832308,122.51234109413157,1.178887217795764,2.4216063596210056,2.138243726418948
283,953,hyeonyoung,204,374,1.777694879,-7.242460022,-7.389554371,2.963261777,4.449081492,-22.12602216,1,1,10.498520850817808,80.25124271207284,133.61865397388195,134.7380217300102,1.4006484141427746,2.3320854539272453,2.3516221068123437
284,954,hyeonyoung,96,380,3.018639673,-6.930016705,-5.344905569,-8.066673683,-34.82788248,-26.2840552,1,0,9.25771745888347,70.96974560100239,138.46635160343308,125.26408574413364,1.2386557300402536,2.416693738704037,2.186270730735623
285,955,hyeonyoung,297,217,3.124133891,-7.950545163,-4.831199967,-6.094854419,-27.70380906,-8.798233901,0,2,9.8138613236044,71.43750124905011,144.10904987885314,119.49076657862358,1.2468196061934862,2.5151774023067226,2.085507302528981
286,956,hyeonyoung,78,553,3.299658801,-5.592705441,-8.601319102,34.06439711,-31.05753268,-5.844954019,2,0,10.77723492586284,72.17147254328957,121.26097130429964,142.9491166160459,1.2596298218930886,2.1164032034263918,2.4949327477673355
287,957,hyeonyoung,314,571,-0.858919992,-4.677072943,-9.542240354,13.058374,34.54526633,10.08844127,2,2,10.661477657450023,94.62092430679309,116.02026388868052,153.5110545297895,1.6514466704338724,2.024935603890155,2.6792733397533826
288,958,hyeonyoung,321,360,1.370231538,-6.621015054,-8.414870647,27.66700117,13.31709559,-10.83562981,1,2,10.794694197556812,82.70744902905614,127.83272652880746,141.2182633901605,1.4435173014824167,2.231101969729192,2.4647236601068703
289,959,hyeonyoung,204,546,0.696263697,-6.045059917,-8.714295493,16.2774507,20.13560599,-8.610457487,2,1,10.628568975887594,86.24393845400617,124.66350721289372,145.07414235775465,1.5052406859097558,2.175788657948695,2.532021443649788
290,960,hyeonyoung,231,209,3.14418533,-8.610895324,-4.737376605,1.524976656,-12.8581897,-17.75581441,0,1,10.318728447239689,72.25948296655962,146.56296852846532,117.32934973714487,1.2611658935552248,2.5580063623185483,2.0477834621371214
291,961,hyeonyoung,187,377,1.765574087,-7.086388001,-6.583904928,17.37460789,-5.852866366,-1.133802971,1,1,9.832698045722006,79.65578007500069,136.11198897121332,132.0356534126195,1.3902556305532578,2.3756023589858817,2.304456882072297
292,962,hyeonyoung,105,195,2.325817275,-8.673294205,-4.669141858,-6.580810426,-27.26496086,-33.48087014,0,0,10.12108413428634,76.71474851245418,148.97617692174958,117.47284920032209,1.3389249463817476,2.6001247943181207,2.050288000244408
293,963,hyeonyoung,89,538,3.332429436,-5.811176342,-7.283311088,8.631518375,-24.56902031,-16.0376752,2,0,9.895528122759467,70.32033176186943,125.96229812198656,137.3935134909021,1.2273213203393667,2.1984568356073355,2.39796918129949
294,964,hyeonyoung,212,572,0.314987083,-4.93579636,-10.1107142,66.98858293,31.93372301,0.261319142,2,1,11.255569474883433,88.39636839352477,116.00951223604115,153.93360349497019,1.542807675272858,2.024747952151567,2.68664821044668
295,965,hyeonyoung,316,216,2.84072027,-7.851784344,-6.190957165,19.97958569,-48.6515365,-16.37010221,0,2,10.394621669687513,74.14001311733269,139.0577014260544,126.55487103440366,1.2939873363692402,2.427014740139863,2.208799183987146
296,966,hyeonyoung,329,384,0.616357217,-5.903951072,-9.484330602,38.40292302,-0.269941669,8.693146318,1,2,11.18879177782622,86.84214764149507,121.84792766314361,147.95844287896838,1.5156814058471173,2.126647524453736,2.582361984361956
297,967,hyeonyoung,317,590,-1.145775132,-4.455758343,-9.398438032,17.15595475,50.71525425,20.56445137,2,2,10.464091958008959,96.28625704753624,115.20220685635817,153.91736622447522,1.6805122099011014,2.0106578152070362,2.686364816615006
298,968,hyeonyoung,106,373,2.451213587,-8.243834866,-5.213823028,-9.040590357,-35.66601158,-33.50152805,1,0,10.057495310179057,75.8937927976378,145.05184954750573,121.22510404207331,1.324596566145138,2.5316323607114217,2.115777201606866
299,969,hyeonyoung,105,211,4.906317752,-8.641271757,-4.075529191,-13.41926839,-27.10113878,-15.04531872,0,0,10.740273257632197,62.818225593783126,143.568479702948,112.30038255858035,1.0963848668720855,2.505742672899093,1.960011426896441
300,970,hyeonyoung,217,381,2.172139456,-6.25844314,-7.108983279,26.14394753,-3.400249382,-6.95051704,1,1,9.71719834180751,77.08322073725228,130.09511360654187,137.01966646844122,1.345355999906623,2.2705880731902304,2.39144431985877
301,971,hyeonyoung,186,202,3.947290642,-7.973290079,-7.438335645,-47.65794205,-12.67057721,-7.505799893,0,1,11.596693290071018,70.09992961150616,133.43637013832267,129.89768804883764,1.2234745771370519,2.328904000823572,2.2671423471807053
302,972,hyeonyoung,98,530,3.862595174,-5.411792993,-7.677905449,30.70885153,-53.93297344,-13.22873002,2,0,10.156642012056734,67.64758570647078,122.19706288795645,139.1083784165291,1.1806731016029695,2.132741083661411,2.4278992204786487
303,973,hyeonyoung,215,383,2.248903693,-6.624007806,-6.668750034,0.667710916,-5.628137775,-13.71277016,1,1,9.664743879188572,76.54441678180639,133.26538246787595,133.63073754892423,1.3359520968613237,2.3259197029939616,2.3322963520971447
304,974,hyeonyoung,110,205,2.818124992,-8.694543329,-5.175964714,0.26353746,-20.12733805,-38.68105857,0,0,10.503690917528301,74.43695457056121,145.86939783987305,119.52319083533403,1.299169942413735,2.545901270207289,2.0860732125660904
305,975,hyeonyoung,335,565,-0.38816009,-5.086182152,-8.970325433,40.02915008,24.79455999,18.87059007,2,2,10.31923715749952,92.15570031895304,119.53028522072782,150.37529128770774,1.608420395046919,2.0861970329496176,2.624543946616044
306,976,hyeonyoung,330,216,2.351554943,-7.45614252,-6.134842479,14.6907175,-40.76827559,-0.804960045,0,2,9.937814858943717,76.31245393755884,138.61462760402532,128.12091404226257,1.331903581486913,2.41928164311606,2.236131790702119
307,977,hyeonyoung,308,381,0.634313802,-6.405237629,-7.94575676,32.09830325,12.35651145,9.415939134,1,2,10.2256771693835,86.44357519741486,128.7841080172871,140.99032334692802,1.5087250043901965,2.247706709145686,2.4607453558553254
308,978,hyeonyoung,113,378,3.772662974,-7.183352584,-3.667617084,7.459249593,-12.08049753,-12.1285112,1,0,8.90420997822371,64.93195547239233,143.77830832187902,114.32405513374013,1.1332764127515962,2.509404873164352,1.9953311763152917
309,979,hyeonyoung,209,554,0.430956189,-5.176712902,-9.922319868,43.76732286,15.92124438,3.689193065,2,1,11.199844252018785,87.7947846852819,117.52999670272656,152.36664715805856,1.5323080588376625,2.0512854123206576,2.6592996631325825
310,980,hyeonyoung,204,197,3.266588598,-8.793303563,-4.894047176,-17.91332369,-37.18430458,-16.01728708,0,1,10.580382147189471,72.01667850637465,146.21139422183282,117.55233549896182,1.2569281562864698,2.551870233102395,2.051675297865895
311,981,hyeonyoung,313,561,-0.504129199,-4.835838441,-9.788992763,75.5808926,52.25339236,24.04823376,2,2,10.929952378249599,92.64362786534878,116.25961003287077,153.58710363039305,1.616936337242702,2.0291129821582277,2.6806006469520947
312,982,hyeonyoung,313,381,0.28371286,-6.285976459,-8.344690611,24.47788168,8.555576063,-4.75480887,1,2,10.451213059896116,88.44443448170773,126.97446452395332,142.98160952109853,1.5436465867702045,2.2161224718997197,2.495499855944042
313,983,hyeonyoung,94,553,3.065326313,-5.741744494,-7.586476873,21.57728647,-30.35137992,-15.65124871,2,0,9.995923498312367,72.14208065153518,125.05822710733082,139.3723421043613,1.259116836608585,2.1826778197297467,2.432506255937027
314,984,hyeonyoung,207,394,2.797774277,-6.956203286,-6.81479575,-14.04552332,-26.7511411,-6.906445671,1,1,10.132015898892883,73.97051194887865,133.35815520700683,132.26806678675567,1.29102898289374,2.327538892747889,2.308513260676643
315,985,hyeonyoung,107,397,3.053953563,-7.188739538,-5.994332184,13.48265596,-25.72631732,-6.961563163,1,0,9.84563999150401,71.9297198419084,136.89850637843915,127.50503441556721,1.2554104412783964,2.3893296773662214,2.2253826634203318
316,986,hyeonyoung,214,205,3.772962833,-8.210316043,-2.644096166,0.752471749,-74.12181393,-22.10131907,0,1,9.414657858902705,66.37466998555522,150.7010224010085,106.31087536466103,1.1584565311725954,2.6302290270193285,1.8554748057906623
317,987,hyeonyoung,213,554,0.447266725,-5.048024563,-10.00506946,63.45988181,24.49628221,11.16777252,2,1,11.215347271099912,87.71444497823846,116.75008146980159,153.1367260840137,1.5309058664296669,2.0376733236196585,2.672740075890722
318,988,hyeonyoung,109,202,3.525461945,-9.164854317,-2.634669582,24.34561849,-59.99828729,-47.16902003,0,0,10.166854006220055,69.71070828079925,154.34859071077273,105.01921999956585,1.2166813833972225,2.6938911037161186,1.8329311668687018
319,989,hyeonyoung,309,204,2.778471027,-7.488763518,-5.958120469,-16.99658083,-42.11746335,-10.26890511,0,2,9.964972644193407,73.80998510601869,138.7212346405627,126.72009804915992,1.2882272609480019,2.4211422869094315,2.2116829394078836
320,990,hyeonyoung,114,387,3.891026611,-6.481702444,-5.425859512,-23.47593733,-53.51370228,-19.20133686,1,0,9.305509448924685,65.28264490938614,134.15043075991764,125.6674895181119,1.1393970980791033,2.3413667097292414,2.193311454806515
321,991,hyeonyoung,215,214,4.171297842,-7.731026798,-4.295198071,1.632782975,-46.15215854,-11.12972666,0,1,9.778406184403986,64.74912257787634,142.24371222945803,116.05625422221004,1.1300853767613406,2.482621118663366,2.025563753709136
322,992,hyeonyoung,202,556,0.801458933,-4.125359098,-11.19079783,56.3896149,19.92932574,-3.7985969,2,1,11.953864654607294,86.15566274205145,110.18831087326772,159.41729200171469,1.5036999840866037,1.92314882194959,2.782356630043143
323,993,hyeonyoung,101,204,3.075052757,-8.52709885,-3.530101003,36.42289216,-19.65312655,-49.66026323,0,0,9.727742664533547,71.57206403769749,151.2319624889052,111.27779021158285,1.2491681699060482,2.6394956796839537,1.9421638235356382
324,994,hyeonyoung,308,561,-0.618751638,-4.299985597,-9.241768046,18.95275554,19.97181294,12.54130905,2,2,10.211905127839849,93.47374806779422,114.90252264205604,154.823202677558,1.6314246679626967,2.0054273389512116,2.7021746452058877
325,995,hyeonyoung,92,538,3.071611239,-5.441571461,-7.635258732,14.5827749,-26.2464977,-7.153362559,2,0,9.866238973048597,71.86087387621826,123.47235186188342,140.7033585641571,1.2542088525003887,2.154999075170817,2.455736875558703
326,996,hyeonyoung,205,384,2.021753664,-6.619069765,-6.712144354,-8.970200989,-4.447752593,-20.97646888,1,1,9.641185314097466,77.89524554060719,133.35692509626097,134.12251448820462,1.3595285063330258,2.32751742326521,2.3408794788729677
327,997,hyeonyoung,313,373,0.519990673,-6.860584857,-6.26966596,10.45245278,29.8543573,-0.255247851,1,2,9.308422322288962,86.79765407844589,137.4790129274533,132.3414680226389,1.5149048466759654,2.3994614279759086,2.3097943539178383
328,998,hyeonyoung,106,394,3.949983826,-6.693589291,-5.926098022,7.197023262,-24.38535482,-30.54623497,1,0,9.773696720719535,66.16248427285413,133.224399665772,127.32470059160642,1.154753191860271,2.325204418160555,2.2222352444395037
329,999,hyeonyoung,205,210,3.524265136,-7.871536508,-5.436633712,17.05583101,-56.26979631,-17.99653418,0,1,10.195024171823079,69.77639443541466,140.54247498973646,122.22621900713419,1.2178278230682356,2.452928927472685,2.1332499539381664
330,1000,hyeonyoung,320,186,2.701407661,-8.877400481,-5.680243439,-21.92048127,-49.47394933,-20.26049942,0,2,10.879844124677112,75.62337561172284,144.68132841436616,121.47246047477708,1.3198768958969442,2.5251655469899164,2.1200943857835344
331,1001,hyeonyoung,106,198,2.28870715,-8.529941965,-4.577264954,22.95107998,-16.45241282,-50.41395411,0,0,9.947333552457454,76.69807240048229,149.03818941651934,117.39678338741774,1.3386338933214068,2.601207116529229,2.0489604013610214
332,1002,hyeonyoung,203,389,1.144578031,-7.124695228,-7.383568282,27.40153903,-10.54039488,-12.28360003,1,1,10.324166868851464,83.6348784929049,133.63793071866138,135.65740187855005,1.4597039992065837,2.332421896592713,2.367668317481839
333,1003,hyeonyoung,315,375,0.737563676,-6.525246987,-7.543081968,9.252385986,-2.047546212,5.272460796,1,2,10.00104664490042,85.77067397058192,130.72706168498627,138.95806934267736,1.4969806624412527,2.2816176478607364,2.4252758322443126
334,1004,hyeonyoung,91,543,2.764105817,-5.581332983,-7.179761866,-8.114285225,-0.671276541,-14.03504751,2,0,9.504764031114329,73.09338427946861,125.95957188581801,139.05907392701292,1.2757202171021902,2.198409253810007,2.427038694800576
335,1005,hyeonyoung,305,558,-0.557849133,-5.42975009,-8.953566021,48.49879639,31.72441869,17.14091297,2,2,10.486168327251363,93.04949293450093,121.18487268305508,148.63240670994648,1.6240200190182417,2.115075031929446,2.5941248722518786
336,1006,hyeonyoung,216,550,0.444872559,-6.094589964,-8.258349714,39.30624286,-9.118879693,-7.07563714,2,1,10.273377167307965,87.51811964296753,126.38734813968009,143.50023436870535,1.5274793429241074,2.2058753579017476,2.504551567117435
337,1007,hyeonyoung,305,563,0.377984462,-5.948244387,-8.146421371,32.25952645,1.602030688,17.2294288,2,2,10.09399151450386,87.85397293817,126.10633238611666,143.8093315236845,1.5333410887290633,2.200970707752093,2.509946330180368
338,1008,hyeonyoung,294,379,0.644788288,-7.212382279,-8.191012792,-1.068000395,12.3526874,-4.700076857,1,2,10.932835891637762,86.61889207275331,131.27693044324403,138.52217243300646,1.5117848610991609,2.2912146681461873,2.417667995971287
339,1009,hyeonyoung,306,201,3.389890276,-8.254459136,-6.706458125,-3.375414174,-28.21348119,-6.491471551,0,2,11.16261762731268,72.32108977829044,137.6865791206646,126.9269417590921,1.262241135261584,2.403084141463276,2.2152930431832405
340,1010,hyeonyoung,234,185,2.769642408,-7.762899608,-5.621585498,-28.25774935,-26.7512538,-13.25683283,0,1,9.976760641781604,73.88242285310606,141.08677770116182,124.29597491313892,1.2894915381374035,2.46242880191459,2.169374009210547
341,1011,hyeonyoung,90,547,3.131017221,-5.651363381,-6.78920772,4.201940061,-51.3442532,-10.86822518,2,0,9.372007168563943,70.48328637025355,127.08539030336892,136.42007274330734,1.2301654147869676,2.2180584919758632,2.3809794351808864
342,1012,hyeonyoung,98,203,5.370344254,-7.846098116,-3.000233955,-5.957290994,-38.37374104,-0.108154711,0,0,9.970118195743947,57.40862294614464,141.90244890315574,107.51302543021237,1.0019694894461912,2.4766649500030837,1.8764562825375988
343,1013,hyeonyoung,207,385,2.100313406,-6.611587885,-7.320870711,8.376595225,-15.35670192,-8.261151367,1,1,10.085611470390862,77.9802707251785,130.96110588016546,136.5415003065796,1.361012475750911,2.285702489661794,2.383098745962661
344,1014,hyeonyoung,202,564,0.713771297,-6.246921044,-8.239046463,24.16140999,5.243563973,2.281220217,2,1,10.364139067663261,86.05095222761902,127.06666494423389,142.65120861246604,1.5018724408483008,2.2177316728053382,2.489733272236824
345,1015,hyeonyoung,122,364,2.640505302,-6.855796454,-5.226093311,-6.618157046,-29.51524523,-11.88186111,1,0,9.015889560317829,72.96999849135965,139.5005895337979,125.42618606313505,1.273566728849521,2.4347445958379144,2.189099915020731
346,1016,hyeonyoung,315,377,0.77706793,-6.481851498,-6.210858382,33.16532565,24.8601281,2.416961689,1,2,9.010715579309945,85.05276978150393,136.00077945558064,133.57272339370226,1.4844508706279818,2.3736613867785437,2.3312838140757584
347,1017,hyeonyoung,207,219,3.684526717,-7.957428493,-4.201823914,25.25720627,-46.31444384,-17.63412605,0,1,9.723771364741014,67.73322909934144,144.91975885586479,115.6020965831497,1.1821678607911414,2.529326943231051,2.017637207584449
348,1018,hyeonyoung,198,559,0.574009738,-5.629665344,-9.290998817,64.48637044,8.584979173,-4.302552163,2,1,10.878661594251788,86.97539857402039,121.16444664441092,148.6557293709006,1.5180070733510367,2.1147185303019653,2.594531929475854
349,1019,hyeonyoung,108,201,3.714005325,-8.442104107,-3.932176659,33.77138882,-37.74410347,-35.8873302,0,0,10.026214170121195,68.25789299484006,147.3522578058245,113.09080983738558,1.191324973233932,2.571782058959153,1.9738069854091713
