,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
362,jaehwan,216,543,0.049380336,-4.75907435,-9.917980962,59.70986889,34.6778403,0.780907321,2,1,11.000798764135531,89.74281009899094,115.63342027760967,154.36509979442175,1.5663075162194102,2.018183909186664,2.6941792415822814,7
363,jaehwan,303,544,-0.552910937,-4.747701308,-10.28968018,36.49741636,54.16308593,15.29710852,2,2,11.345655398474076,92.79331734239808,114.73738979698318,155.08406872885698,1.619548911472801,2.0025452271015047,2.7067276167077314,8
364,jaehwan,95,384,2.723254166,-7.184249825,-6.49232613,-1.107779203,7.979529007,-29.74752972,1,0,10.058819880032134,74.29211260527308,135.57963313193284,130.19838551923442,1.2966419732243974,2.3663109967982194,2.272390508091548,3
365,jaehwan,103,530,1.785774725,-5.771372155,-9.052326839,-2.241364356,32.81968392,-8.412221491,2,0,10.883122213778448,80.55582158838284,122.02605252775564,146.28167688163245,1.4059643183664088,2.1297563898208853,2.5530968969229577,6
366,jaehwan,110,212,3.568856265,-8.684068112,-6.030395724,-16.87020354,9.061612826,-22.7515138,0,0,11.158648959534592,71.34743388970634,141.09939503142817,122.7124705267684,1.2452476342243604,2.4626490158705496,2.1417366439486094,0
367,jaehwan,203,537,0.736366502,-5.088576353,-10.20767878,15.1055849,31.08087144,-6.352369626,2,1,11.429459786063417,86.30604280253411,116.43714792854657,153.26572889669652,1.5063246112713744,2.032211602984833,2.6749915997163702,7
368,jaehwan,321,368,0.131531308,-5.79351852,-8.677035729,36.61594063,-0.785023523,-1.017790501,1,2,10.434227636433365,89.27772436170349,123.72736560113358,146.262777138447,1.5581902387996789,2.1594499045585542,2.5527670341765902,5
369,jaehwan,316,213,2.714126565,-8.110806452,-7.53545045,33.10769593,-35.7206326,-10.44927504,0,2,11.398889322958125,76.22530805803814,135.3606439522187,131.38143901549876,1.3303825989597304,2.3624889145859664,2.2930386868285906,2
370,jaehwan,200,390,2.058414585,-5.921159396,-9.210493787,32.34105842,5.331742569,-14.55339484,1,1,11.141382095455906,79.35321128456081,122.1039143190555,145.76043231970328,1.384974808946305,2.1311153344405684,2.5439994631091785,4
371,jaehwan,216,197,2.044797271,-8.174701124,-5.06957267,-6.465362726,-35.88288375,-23.86736181,0,1,9.83399722405019,77.99884277278547,146.22935932699343,121.0318817364522,1.3613366191304896,2.552183783337915,2.1124048361854824,1
372,jaehwan,203,398,1.830217385,-5.935823881,-7.419481307,35.36338297,-7.283925467,-21.28650141,1,1,9.676383812537026,79.09724246591968,127.83822776137616,140.06398370891446,1.380507310278577,2.231197984350433,2.4445776791802563,4
373,jaehwan,217,545,-0.649576856,-4.967220257,-9.790638776,38.63297062,45.34046228,-8.441698026,2,1,10.997810455518716,93.38610000386812,116.84994109228916,152.90282588147616,1.629894920664188,2.039416202821865,2.6686577472353603,7
374,jaehwan,313,211,2.941426085,-7.868692809,-5.873874498,12.94825343,-41.89962471,-7.206705056,0,2,10.250400750906351,73.32412582598705,140.14308902226068,124.96238411165902,1.2797474168100809,2.44595832735397,2.1810050438902997,2
375,jaehwan,92,524,2.601150466,-5.311985296,-8.888174388,11.09034635,7.544357165,-18.1823085,2,0,10.676273482971078,75.89861679204932,119.8380748082036,146.35812330004055,1.324680760730717,2.0915689746544253,2.5544311386255365,6
376,jaehwan,110,208,3.713705758,-8.736291636,-5.220108099,5.45350734,-13.77093178,-23.45256271,0,0,10.83346346149242,69.95247374963039,143.74734797403806,118.80632080422798,1.2209009868459535,2.5088645131569645,2.073561470214416,0
377,jaehwan,114,393,3.589954875,-6.498610909,-7.252336104,5.899416667,-23.59005271,-31.86465614,1,0,10.378636650181562,69.76334665763167,128.76683946973014,134.32883753902803,1.217600096385854,2.24740531613378,2.344480495432596,3
378,jaehwan,311,544,0.129286876,-4.419995248,-10.97786352,34.43645117,55.3137679,25.9514062,2,2,11.834971928669503,89.37408050252571,111.9297198658264,158.060413842134,1.5598719707115418,1.9535421424935764,2.758674638610059,8
379,jaehwan,226,214,3.734655315,-7.974487764,-4.98442975,2.783245311,-35.77470038,-1.597814541,0,1,10.118529801939042,68.3404502606362,142.00899104186044,119.51188884031964,1.1927658693435186,2.478524461115597,2.085875955541045,1
380,jaehwan,308,394,0.652868792,-5.682188728,-8.539069859,34.708904,17.61258534,-5.880094489,1,2,10.277607720528165,86.35792389380875,123.56418246488488,146.18534623625567,1.5072301071336445,2.1566018215472837,2.5514156099905616,5
381,jaehwan,213,387,1.441009978,-6.818835381,-7.865850279,12.29559811,12.36664062,-22.41697114,1,1,10.509263833471753,82.11888447343331,130.4542330467909,138.4578663686303,1.4332449121262614,2.276855889830495,2.416545643418924,4
382,jaehwan,97,551,2.186354882,-5.819705101,-7.256525957,22.33640735,-9.321028533,-10.88768183,2,0,9.555432177419576,76.77312348399013,127.52061008000103,139.4125368412751,1.339943781835808,2.225654510047888,2.433207786438146,6
383,jaehwan,210,542,-0.15966336,-4.595220589,-10.77001689,46.37854175,40.77558731,3.275256707,2,1,11.710457226811483,90.78120947314534,113.10411480770382,156.88113405386608,1.5844310042490528,1.974039200948105,2.738092323502562,7
384,jaehwan,304,376,0.272490003,-6.75957889,-9.726444244,44.582383,29.69414838,1.988452482,1,2,11.84777933637816,88.68212401411422,124.7875773173379,145.18008875132813,1.5477950517082235,2.177954089774539,2.533870557048259,5
385,jaehwan,219,201,2.325667638,-8.016984259,-5.96485533,2.276342822,-12.90573294,-17.36140684,0,1,10.259642570739182,76.89824410212272,141.3898283463511,125.54837924907216,1.342127548584352,2.467718033473436,2.1912325884388357,1
386,jaehwan,105,190,5.020789934,-8.433274319,-1.364844876,-27.68339704,-63.55900151,-22.06363862,0,0,9.909149753455344,59.55691473368952,148.32707520987202,97.916849069439,1.0394642544324038,2.588795832265526,1.7089714094400563,0
387,jaehwan,99,393,2.945017387,-6.180780639,-7.501632936,9.292683248,-20.42783564,-31.29116614,1,0,10.156262768540874,73.14380541128111,127.48606119220015,137.6141112999907,1.2766002318649003,2.2250515182028603,2.401819339390772,3
388,jaehwan,305,537,-0.453551586,-4.268262717,-10.51308913,16.25871207,56.39211133,20.0417387,2,2,11.355563337757378,92.28905472686677,112.07835094561334,157.7907484645471,1.610747868537061,1.9561362442066528,2.753968089892534,8
389,jaehwan,320,205,1.880495766,-8.684966522,-5.711219007,-9.859164624,-24.31966718,-18.24213241,0,2,10.563282177435326,79.74543665767398,145.30406887993695,122.72906192061582,1.391820433116993,2.536034418499529,2.1420262183987417,2
390,jaehwan,288,565,0.954837513,-4.347420718,-10.07465095,47.56417721,62.0029683,33.41378402,2,2,11.01409884374857,85.026654453022,113.24814783472948,156.16386353866233,1.4839950721607322,1.9765530515013163,2.7255735913847805,8
391,jaehwan,103,201,3.570203588,-8.114099064,-3.450194814,7.617473486,-54.04754303,-41.82887419,0,0,9.512560198743882,67.95623602996204,148.538156133963,111.26603553430952,1.1860600659852376,2.592479889379066,1.941958665714709,0
392,jaehwan,77,531,2.990357581,-5.149029361,-8.74601808,38.17169721,-13.31557844,-17.05187633,2,0,10.580528062359228,73.58286211035475,119.1207279199562,145.75252141594635,1.2842632168666734,2.079048909575572,2.543861391791811,6
393,jaehwan,218,193,2.734028366,-8.81530146,-5.882853631,-45.01466225,-32.43064318,-18.27268044,0,1,10.94497226038242,75.53446143056024,143.65085331264797,122.51318654411408,1.3183250506839426,2.50718036360511,2.138258482304804,1
394,jaehwan,320,386,0.480785584,-5.694757702,-9.636063132,30.90129552,24.26609118,11.48453279,1,2,11.203353638360266,87.5404286939683,120.5512123692544,149.32840090515737,1.5278687093170662,2.1040155731144035,2.6062722625330763,5
395,jaehwan,198,388,1.877951781,-6.629543812,-8.186074751,16.72456683,-0.264119893,-27.334178,1,1,10.69997074182674,79.89166214231061,128.28585195013005,139.91195710969865,1.3943725492742267,2.239010500255758,2.4419243144733307,4
396,jaehwan,216,545,1.181538446,-5.173719565,-9.790788414,43.10527263,14.43590875,8.009907981,2,1,11.136558939113844,83.9097151104248,117.68244541776686,151.54088983714303,1.46450080308735,2.0539461443385454,2.6448874790601598,7
397,jaehwan,114,384,4.21813412,-5.794117071,-5.621884773,-11.60198472,-13.10156812,-10.80309506,1,0,9.108788969322488,62.41371007137234,129.50175099368178,128.1114728045177,1.0893247391305925,2.2602319419375854,2.235967010018008,3
398,jaehwan,212,540,-0.296432166,-4.54928243,-9.900622415,40.51535027,39.61533624,-5.115696002,2,1,10.899824166533447,91.5584110470098,114.66878758178952,155.27539364256484,1.5979957306646695,2.001347892572214,2.710066866393028,7
399,jaehwan,303,380,1.157147517,-6.201729903,-8.895656853,27.6501084,15.34480203,1.933730501,1,2,10.905647849265511,83.90914611256775,124.65762949333008,144.6559077624642,1.4644908722013077,2.1756860723898006,2.524721872916224,5
400,jaehwan,305,550,-0.387711054,-5.670068082,-8.629301334,-9.119190467,34.98480608,17.43937174,2,2,10.332706974887229,92.15039710154724,123.28126763792318,146.63086668913837,1.6083278364422384,2.151664026314092,2.559191408778341,8
401,jaehwan,103,538,3.236660785,-5.298367689,-7.926902422,18.18820636,-4.7086671,-10.13185053,2,0,10.068984815407434,71.24944901383104,121.74951606971082,141.93012588763526,1.2435374755231785,2.1249299181262,2.4771480045092744,6
402,jaehwan,231,209,3.520074699,-7.954435156,-5.746234207,13.0644358,-13.14229056,-7.223045429,0,1,10.4251221623176,70.26604809560759,139.7299590614698,123.4487635617537,1.2263738916330436,2.4387478492995336,2.154587381668604,1
403,jaehwan,104,210,4.0337803,-8.637380011,-2.843114179,9.274417615,-35.69270738,-32.50756477,0,0,9.947814594066442,66.07790520949592,150.25811638496225,106.60684726301642,1.1532770087264173,2.6224988587624307,1.860640489910342,0
404,jaehwan,204,395,1.802983342,-6.352115695,-7.731625349,26.77993206,-15.22764379,-13.09115977,1,1,10.167504771156697,79.78583779664761,128.66360295469497,139.50168391509172,1.3925255660136389,2.245603499038132,2.4347636963947643,4
405,jaehwan,319,211,3.366396587,-7.60173874,-6.375609383,2.538098936,-27.3171179,-9.82555497,0,2,10.476996366171925,71.25764345195992,136.5158446209065,127.4835829790232,1.2436804954488785,2.382650969775809,2.225008265223356,2
406,jaehwan,119,390,3.354276234,-6.082768008,-6.805967132,4.048345756,0.262375234,-13.24162713,1,0,9.724835437938774,69.82317556203688,128.7180153795864,134.41530931954946,1.2186443077555855,2.2465531750064813,2.3459897127127567,3
407,jaehwan,202,390,2.165255834,-6.090099666,-7.912536627,10.89229733,-7.436924265,-12.23647258,1,1,10.21694096303296,77.76463823110821,126.58955990582156,140.75543092088003,1.3572489787550972,2.209404619007189,2.4566457096327903,4
408,jaehwan,224,216,3.15391119,-8.494775959,-3.552995264,-1.219824401,-40.35732701,-13.4848254,0,1,9.733044217202448,71.09247946244834,150.7829520419021,111.41032768486292,1.240797840026172,2.631658969007898,1.9444770388266497,1
