,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
74,hyeonyoung,205,536,1.155651214,-4.360140498,-9.291597368,15.46990548,18.71759554,0.052886688,2,1,10.328607676726998,83.5758159397791,114.96990348757949,154.10530884769173,1.4586731631899044,2.0066033565583736,2.689645034194969,7
75,hyeonyoung,315,536,-0.462080993,-4.857535893,-10.10412956,26.2176521,68.63168055,9.509535778,2,2,11.220633135484867,92.36018586040186,115.65244403547952,154.22327412167107,1.6119893410179242,2.0185159363975957,2.691703916628926,8
76,hyeonyoung,118,367,2.276586211,-7.097310962,-5.154716174,17.87543663,-17.58292012,-9.767578617,1,0,9.06232677086508,75.45061928445206,141.5514207637613,124.6670858338286,1.3168617291824165,2.470538353203501,2.1758511166666894,3
77,hyeonyoung,304,373,1.946785225,-6.458658253,-9.036165978,17.99663663,11.39963695,8.088333067,1,2,11.276370636126147,80.05848199147802,124.94294015349824,143.25790700603804,1.3972841048998783,2.1806656828007736,2.500322156771216,5
78,hyeonyoung,186,387,2.122011005,-7.425766087,-7.1564184,-2.964267522,-3.044900253,-12.24610913,1,1,10.528972267037222,78.37296075212817,134.8513443068026,132.8192841184911,1.367866209660928,2.353599958894216,2.318133818009484,4
79,hyeonyoung,99,200,3.787776956,-9.016413815,-0.769586488,21.6199871,-66.54424497,-58.48124764,0,0,9.8099559486391,67.28698489968251,156.79609553394047,94.49945054896033,1.174379430239166,2.7366081213388376,1.6493265534049206,0
80,hyeonyoung,207,203,3.539528172,-7.450905204,-8.330924244,6.150345437,2.609750395,-9.651963151,0,1,11.723845222393672,72.42773363380888,129.45962021057028,135.28347494266663,1.264102421667402,2.2594966210558463,2.3611420612887795,1
81,hyeonyoung,325,218,2.724002939,-7.779359744,-4.447977772,-4.517632685,-29.78430346,-5.779190396,0,2,9.366063009528308,73.09189366403993,146.15940918480888,118.35307870120036,1.275694200955079,2.550962923044556,2.06565090320792,2
82,hyeonyoung,208,528,0.618601781,-5.942408521,-7.587673974,12.88646583,-8.935805864,8.369597696,2,1,9.657519532966358,86.32746765887656,127.97475127515128,141.78317287459063,1.5066985455563169,2.2335807691722014,2.47458319058592,7
83,hyeonyoung,95,523,2.54219325,-6.194996796,-6.966677918,16.09757084,-18.309099,-20.56639115,2,0,9.663091277430048,74.74693560860896,129.87380756065457,136.1335882816515,1.304580132146418,2.266725554034928,2.3759793380691883,6
84,hyeonyoung,300,531,0.615459373,-4.670937801,-9.700108026,30.94978645,39.653155,25.52577272,2,2,10.783716701429702,86.72817845423093,115.6674623328835,154.09430525639104,1.513692268283536,2.0187780551353387,2.6894529852972284,8
85,hyeonyoung,297,381,0.831985004,-6.698077835,-7.97882667,17.29770337,11.88453855,-5.444838976,1,2,10.450747378082704,85.43384558836156,129.8603474578485,139.7710217376528,1.4911018981573414,2.2664906309233044,2.439464528198608,5
86,hyeonyoung,108,382,1.688959634,-7.905354607,-5.564723209,-2.880439543,-34.00832467,3.936553061,1,0,9.813937054030903,80.09017221471807,143.66082004392447,124.54285612578968,1.397837203636109,2.507354315881547,2.173682899232619,3
87,hyeonyoung,107,199,4.154389085,-8.872612662,-2.580949097,13.26505382,-27.89760372,-26.97256388,0,0,10.131312963320942,65.79175014541494,151.13521362564046,104.75875514116328,1.1482826606869487,2.6378070934724227,1.8283851975038363,0
88,hyeonyoung,213,374,1.84218854,-6.404488856,-5.630712807,14.08048108,14.5388158,-17.51716589,1,1,8.724452007917137,77.81010858487929,137.22995144851723,130.19525557520615,1.3580425861404493,2.3951144851285875,2.272335880262851,4
89,hyeonyoung,202,541,1.523759719,-6.361842724,-8.338106557,21.10757777,18.29413064,4.902283326,2,1,10.59806149642684,81.7335234278859,126.89021316038968,141.88353813252465,1.426519093072531,2.21465200820624,2.476334894791482,7
90,hyeonyoung,98,547,2.561496209,-6.508038078,-6.45701224,-11.54691632,-7.909781677,-22.02575669,2,0,9.518867029270297,74.38947453483902,133.1333618039337,132.7139293365659,1.2983412594614183,2.3236155077275007,2.316295030182169,6
91,hyeonyoung,220,214,2.864063736,-7.544728566,-4.616020509,-13.27433178,-34.02780095,-1.28657552,0,1,9.2969584035853,72.05736728810349,144.24534860360166,119.76928343924924,1.257638309496263,2.517556263819854,2.090368338769217,1
92,hyeonyoung,299,553,0.433799285,-5.360916792,-9.437793307,6.575336029,11.12931855,19.04573149,2,2,10.862759924442226,87.7113109934417,119.57176514022102,150.3219130745008,1.5308511680762562,2.086920994118236,2.623612321046751,8
93,hyeonyoung,328,198,2.470217855,-8.49896815,-4.609437623,1.160535691,-31.31238412,-7.817580099,0,2,9.979045598964015,75.66798124662218,148.39502820602837,117.5105330646283,1.3206554110908804,2.589981835785049,2.0509457077514264,2
94,hyeonyoung,105,396,3.352032254,-7.105391977,-4.3665755,6.614863188,-1.48410299,-20.98245041,1,0,8.988308905231982,68.1034155350797,142.23365432116606,119.06530088991028,1.1886288329409966,2.482445575047808,2.078081525406669,3
95,hyeonyoung,213,372,2.440888593,-6.796539963,-8.587103529,11.61182361,18.12620703,-11.00370625,1,1,11.22003741570668,77.43498647680605,127.28284539174793,139.93693278791864,1.3514954702575492,2.221504733392893,2.442360222291188,4
96,hyeonyoung,318,538,0.346560599,-4.213495647,-10.38200659,45.23027083,28.04406688,27.28611908,2,2,11.20980422000628,88.22837011785268,112.07846133917666,157.84303796514513,1.5398755522247067,1.9561381709378056,2.754880713842193,8
97,hyeonyoung,202,549,1.402104347,-5.856815811,-8.560318983,18.08094337,22.04713006,-1.429594025,2,1,10.466482175715296,82.30143444574192,124.02663614497357,144.87306229593318,1.4364310101924709,2.164673160902796,2.528511934510889,7
98,hyeonyoung,105,215,2.709787074,-8.737339099,-3.257909617,19.00394098,-33.62022991,-42.90579354,0,0,9.71071653328799,73.7964146390067,154.12687341446716,109.60272144725948,1.2879904116176095,2.690021406886967,1.9129283584008825,0
99,hyeonyoung,306,382,1.220593788,-6.410325307,-9.195530026,20.28565159,14.2934737,7.357499411,1,2,11.275632673865196,83.78552096526666,124.64648371596928,144.63903968254817,1.4623332063426406,2.17549154187716,2.524427469383199,5
100,hyeonyoung,92,523,3.971980846,-5.530456197,-8.024316502,3.772272924,-13.88887293,-4.013014468,2,0,10.523888678249884,67.8257151291971,121.7028862415879,139.6838402565731,1.1837820465242208,2.124116074095816,2.437942924307001,6
101,hyeonyoung,225,193,3.595192776,-8.451680913,-4.455908565,-14.14463107,-51.17726873,-11.47802362,0,1,10.20840058439183,69.37929869011839,145.8850794198,115.88041604646916,1.210897194867155,2.546174965408929,2.022494798591757,1
102,hyeonyoung,290,555,0.450558788,-5.353883825,-9.955539416,37.91071569,18.67432288,23.09767291,2,2,11.312817522464078,87.71746105602075,118.24600302698748,151.6451359062414,1.5309585069174645,2.063782080144113,2.6467069161981875,8
103,hyeonyoung,305,226,3.254916865,-7.690923336,-5.071816942,21.68637312,-27.48973727,-13.8370796,0,2,9.770778507951608,70.54127616211164,141.9185882620435,121.2705683951111,1.2311775275874377,2.476946634954836,2.116570704259664,2
104,hyeonyoung,201,204,3.354725439,-8.408435061,-4.389319539,7.925676381,-65.6007363,-25.01610913,0,1,10.060918892505544,70.52222058438358,146.69424343584492,115.86640220411864,1.2308449450152128,2.560297541677573,2.022250210901885,1
105,hyeonyoung,101,204,4.602403487,-9.039906918,0.057910045,35.44300249,-81.28527535,-46.30593684,0,0,10.144229320976825,63.01889031477939,153.01658128173128,89.67291559695094,1.0998871269460662,2.670643153511736,1.5650876270297702,0
106,hyeonyoung,97,381,3.936965355,-6.136937405,-6.075137075,2.342053297,-44.43157242,-21.98122556,1,0,9.49046823920706,65.4911604222813,130.28891507447338,129.80154256693743,1.1430363803206085,2.2739705469008333,2.2654642919606305,3
107,hyeonyoung,203,377,3.565115617,-6.211007435,-7.445517666,7.12844304,7.750277977,-17.37563754,1,1,10.330653224018349,69.8120572600156,126.95740777674663,136.11403120541428,1.2184502567780835,2.2158247755012828,2.3756380026967854,4
108,hyeonyoung,211,560,0.925957419,-5.199158543,-9.759065242,51.75394161,28.93254472,-1.80782877,2,1,11.096305740860943,85.21325207523375,117.94012433351762,151.58063558342667,1.4872518150447198,2.0584434898313653,2.645581173196471,7
109,hyeonyoung,306,371,1.413327094,-6.317998321,-8.942641891,18.50447998,5.718181439,0.948261843,1,2,11.040173922971563,82.64499760086271,124.90891235365464,144.09682536882275,1.4424273184378686,2.180071785656293,2.5149640443572494,5
110,hyeonyoung,93,525,3.346944283,-6.151601306,-6.866270502,22.23749938,-31.70409205,-27.67692031,2,0,9.80764524583361,70.04642046306606,128.84569114765648,134.43452085020593,1.2225406663168337,2.2487815375343168,2.34632501717706,6
111,hyeonyoung,301,372,1.32324533,-6.822726543,-7.801356472,12.31609637,9.220536813,-9.929545454,1,2,10.448049506349967,82.72394958000739,130.76926045372983,138.30365846402674,1.4438052904249092,2.2823541553155997,2.41385420775099,5
112,hyeonyoung,317,216,2.783409068,-8.476970838,-5.137956763,10.67012238,-21.59300444,-15.18477923,0,2,10.295872975449166,74.31536857093741,145.42022617839203,119.93589273842036,1.297047866395971,2.538061745807792,2.0932762196041934,2
113,hyeonyoung,114,193,3.279906345,-8.273612165,-5.075408244,-3.057992018,-1.598648357,-24.63172316,0,0,10.245497193014616,71.32912260247639,143.85592700739053,119.69477146052552,1.2449280419719193,2.510759574787598,2.0890678594083125,0
114,hyeonyoung,206,563,0.177170777,-5.117306481,-7.810783641,-10.9566343,31.70361735,-2.371118527,2,1,9.339515843512478,88.91303287259173,123.22442534791618,146.75308644472662,1.5518251715606777,2.1506719411990964,2.561324545924339,7
