,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
122,eunnho,208,194,3.631705228,-6.820632786,-5.030366157,-6.737867211,-94.13626944,-20.01294092,0,1,9.220352386868498,66.80390765241307,137.7089888649547,123.06376125897243,1.1659481417328437,2.4034752652856683,2.147867823857311,1
123,eunnho,81,554,3.106327016,-5.877018057,-6.795341693,16.5885624,-44.64061377,-22.50425925,2,0,9.506065300494186,70.92696386962642,128.18763341631396,135.63031198807323,1.237909047968039,2.2372962634541858,2.367195509699014,6
124,eunnho,318,573,-0.710180031,-3.741240538,-9.164853733,9.678246573,36.38200665,11.20712465,2,2,9.924504037325478,94.10349221784745,112.14612487110692,157.43683722153668,1.6424157768262988,1.9573191223535171,2.747791173442176,8
125,eunnho,99,376,3.94504637,-5.870733277,-5.888687452,5.211439886,-31.41777052,-18.57537051,1,0,9.203561266078886,64.61849835990068,129.63363953710603,129.77892424352166,1.1278055540748226,2.262533831265998,2.2650695277457444,3
126,eunnho,213,389,2.192041404,-6.104916712,-5.632657512,15.06415809,-24.22373888,-14.41045605,1,1,8.590802303906033,75.21684913332186,135.2865275590688,130.96982025770637,1.3127816703523096,2.3611953394957976,2.2858545842421445,4
127,eunnho,326,368,1.250820876,-5.602732329,-9.277231573,-6.047463578,-17.81678751,0.233277987,1,2,10.909729055908182,83.41645393856213,120.90083490425263,148.2511896413846,1.4558917715661006,2.110117637489292,2.587471379240673,5
128,eunnho,319,570,-0.256927656,-3.748722418,-10.49827442,53.01336702,69.5703876,19.74860235,2,2,11.150457272473616,91.32032013603572,109.64519130388452,160.30681999591914,1.5938402603490995,1.91366959723184,2.797881822330672,8
129,eunnho,116,208,2.479196111,-6.885425868,-4.363281719,43.90637868,-82.71860421,-29.81796605,0,0,8.520195426155475,73.0834364785858,143.91363152738293,120.80451302051505,1.2755465952234524,2.511766708654748,2.1084365034763475,0
130,eunnho,205,202,4.033481609,-7.908498165,-5.936870468,-26.3620423,-43.55523183,-10.6976856,0,1,10.679875845240906,67.81049369375839,137.77442527843888,123.7722589386724,1.1835163823589352,2.404617346151664,2.160233441110816,1
131,eunnho,208,584,1.650353278,-3.146580701,-11.16535886,51.76140359,27.13679407,7.079345079,2,1,11.717076193432025,81.90294964981182,105.57779799175444,162.34753564078528,1.4294761384843528,1.842680191961572,2.8334990294305453,7
132,eunnho,325,201,2.582894825,-7.406763864,-6.979395946,-39.53655001,-40.49145827,-8.744879025,0,2,10.499688775630888,75.75922278021937,134.8640503699976,131.66116093130418,1.3222478762667205,2.3538217215319346,2.2979207552493817,2
133,eunnho,109,367,3.866635973,-6.161030813,-5.500677145,-12.99602975,-27.07595075,-5.770955323,1,0,9.11957364573358,64.91305571781464,132.49945599101073,127.09745946590026,1.1329465498063966,2.3125517641444637,2.218269138599993,3
134,eunnho,74,563,4.498705504,-4.552874901,-7.98451173,34.04695964,-71.95861106,-1.48449658,2,0,10.233252104897211,63.92059115429564,116.41757265287455,141.2836210337103,1.1156247754636217,2.031869949972371,2.465864366178159,6
135,eunnho,209,565,1.009156146,-4.99819641,-9.159017866,26.20021804,27.4823009,-7.015216433,2,1,10.48274638392314,84.47567749269368,118.47675529133936,150.89421551398297,1.4743787101003727,2.0678094669134857,2.6336008829329103,7
136,eunnho,84,554,2.936189353,-5.822849829,-6.469281354,-17.01844768,-43.31980887,-28.81739456,2,0,9.185771022890128,71.35851911634852,129.33836313329675,134.77076021594016,1.2454411079275962,2.257380285816078,2.35219350118394,6
137,eunnho,103,385,3.362506594,-7.300071668,-3.59923153,-38.59361507,-8.392566768,-4.624099967,1,0,8.806359324895613,67.55309689916906,145.9914947419565,114.12371360973856,1.179023960809272,2.54803226315513,1.9918345570930007,3
